purchase_order_item_id,purchase_order_id,line_number,product_id,purchase_uom_id,ordered_pac_quantity,ordered_base_quantity,unit_cost,notes,created_date,created_by,updated_date,updated_by
4237,960,5,329,6,4.0,200.0,12535.66,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
4238,960,6,698,6,8.0,40.0,969.21,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
4239,960,7,94,6,9.0,1620.0,42403.66,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
4240,961,1,1049,6,14.0,28.0,750.67,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
4241,961,2,644,1,4.0,8000.0,184.92,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
4242,962,1,1497,6,4.0,200.0,10049.83,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4243,962,2,200,6,2.0,360.0,41262.01,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4244,962,3,119,6,12.0,240.0,4733.42,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4245,963,1,232,1,6.0,6000.0,224.63,,2026-06-22 08:00:00,system,2026-06-22 08:00:00,system
4246,963,2,1463,6,4.0,840.0,44515.5,,2026-06-22 08:00:00,system,2026-06-22 08:00:00,system
4247,963,3,661,6,18.0,180.0,1991.85,,2026-06-22 08:00:00,system,2026-06-22 08:00:00,system
4248,964,1,676,6,10.0,500.0,9329.26,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4249,964,2,464,6,20.0,300.0,3218.4,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4250,964,3,1393,6,56.0,168.0,642.0,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4251,964,4,224,6,20.0,300.0,3660.58,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4252,964,5,1310,6,30.0,600.0,6069.09,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4253,964,6,216,6,5.0,1050.0,46629.74,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4254,964,7,209,6,35.0,525.0,3652.23,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4255,964,8,1392,1,4.0,8000.0,183.71,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4256,964,9,977,6,16.0,160.0,3565.11,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4257,964,10,944,1,1.0,2000.0,200.41,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4258,964,11,26,6,4.0,720.0,41972.19,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4259,964,12,816,6,8.0,1440.0,33883.06,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4260,964,13,1085,6,36.0,36.0,365.87,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4261,964,14,1335,6,11.0,55.0,1616.25,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
4262,965,1,489,6,2.0,420.0,45855.04,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4263,965,2,300,1,2.0,2000.0,229.63,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4264,965,3,844,6,10.0,1800.0,39708.65,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4265,965,4,706,6,10.0,1800.0,36699.36,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4266,965,5,467,6,18.0,270.0,3650.85,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4267,965,6,112,6,60.0,48.0,201.66,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4268,965,7,1090,6,6.0,300.0,20344.32,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4269,965,8,812,6,21.0,525.0,5817.8,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4270,965,9,191,6,15.0,15.0,263.19,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4271,965,10,440,6,8.0,1440.0,39496.29,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4272,965,11,1109,6,4.0,200.0,20309.43,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4273,965,12,205,6,60.0,72.0,327.44,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4274,965,13,156,6,12.0,660.0,13580.91,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4275,965,14,723,6,30.0,300.0,1958.45,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4276,965,15,1211,6,2.0,420.0,29211.85,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
4277,966,1,325,6,28.0,420.0,3411.5,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4278,966,2,568,6,32.0,640.0,3897.17,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4279,966,3,538,6,32.0,480.0,3038.97,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4280,966,4,1026,6,2.0,360.0,63122.96,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4281,966,5,826,6,21.0,525.0,5724.47,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4282,966,6,316,6,9.0,1620.0,41493.28,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4283,967,1,777,6,12.0,240.0,4175.07,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
4284,968,1,872,6,10.0,550.0,11140.77,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
4285,968,2,1197,6,12.0,240.0,2681.95,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
4286,969,1,1231,6,28.0,280.0,1332.8,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4287,969,2,1293,6,14.0,14.0,323.76,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4288,969,3,709,1,6.0,6000.0,165.66,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4289,969,4,1086,6,55.0,110.0,707.94,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4290,969,5,1356,6,21.0,420.0,6093.03,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4291,969,6,1435,6,12.0,300.0,5357.01,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
4292,970,1,1444,6,22.0,66.0,639.94,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4293,970,2,580,6,24.0,240.0,1941.95,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4294,970,3,1385,6,14.0,420.0,6489.64,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4295,970,4,435,6,35.0,700.0,4276.86,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4296,970,5,1195,6,30.0,150.0,732.58,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4297,970,6,1222,6,60.0,180.0,424.01,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
4298,971,1,940,6,4.0,720.0,35898.26,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4299,971,2,984,6,24.0,48.0,682.54,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4300,971,3,303,1,1.0,1000.0,199.38,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4301,971,4,1432,6,14.0,140.0,2172.57,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4302,971,5,513,6,30.0,900.0,5572.8,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4303,971,6,289,6,44.0,132.0,730.57,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4304,971,7,655,6,3.0,630.0,39192.59,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4305,971,8,1190,6,6.0,330.0,7905.86,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4306,971,9,923,6,28.0,280.0,2181.79,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4307,971,10,838,6,30.0,450.0,3169.73,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
4308,972,1,878,6,68.0,204.0,701.36,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4309,972,2,570,6,9.0,270.0,6494.22,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4310,972,3,577,1,8.0,16000.0,195.76,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4311,973,1,146,6,65.0,65.0,269.27,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
4312,973,2,996,6,20.0,360.0,7497.61,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
4313,974,1,493,6,32.0,38.4,289.39,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4314,974,2,729,6,12.0,660.0,11422.63,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4315,974,3,1263,6,32.0,640.0,2977.99,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4316,974,4,1488,1,8.0,8000.0,213.31,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4317,974,5,644,1,4.0,8000.0,190.57,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4318,974,6,563,1,4.0,8000.0,203.2,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4319,974,7,158,6,3.0,630.0,54679.76,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4320,974,8,1059,6,90.0,450.0,1924.46,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4321,974,9,921,6,14.0,42.0,705.37,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4322,974,10,1214,6,32.0,96.0,467.71,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4323,974,11,744,6,12.0,2160.0,34559.76,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4324,974,12,6,6,16.0,320.0,5365.23,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
4325,975,1,769,6,3.0,630.0,43794.72,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
4326,975,2,414,6,35.0,1050.0,6380.12,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
4327,975,3,794,6,10.0,500.0,10549.6,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
4328,976,1,343,6,32.0,960.0,7278.43,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4329,976,2,506,1,3.0,6000.0,180.92,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4330,976,3,553,6,40.0,600.0,3061.06,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
4331,977,1,862,1,8.0,8000.0,205.38,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
4332,977,2,652,6,6.0,300.0,10730.54,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
4333,978,1,29,6,55.0,44.0,186.05,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
4334,979,1,450,6,35.0,700.0,4596.2,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4335,979,2,154,6,30.0,900.0,7057.04,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4336,979,3,34,6,14.0,140.0,2428.66,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4337,979,4,861,1,4.0,2000.0,198.76,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4338,979,5,200,6,8.0,1440.0,40600.92,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4339,979,6,319,6,70.0,56.0,166.65,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4340,979,7,1460,6,6.0,300.0,10714.45,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4341,979,8,1121,6,8.0,80.0,3570.82,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4342,979,9,377,6,4.0,200.0,10979.23,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
4343,980,1,1143,6,48.0,240.0,674.58,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4344,980,2,1003,6,42.0,84.0,735.11,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4345,980,3,422,6,22.0,26.4,272.78,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4346,980,4,1383,6,35.0,700.0,4391.67,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4347,980,5,1302,6,14.0,280.0,6486.12,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4348,980,6,366,1,4.0,4000.0,202.55,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4349,980,7,31,6,22.0,26.4,299.57,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
4350,981,1,620,1,2.0,4000.0,180.27,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
4351,981,2,478,6,40.0,48.0,252.28,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
4352,981,3,304,6,60.0,48.0,173.15,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
4353,982,1,765,6,18.0,540.0,6964.86,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4354,982,2,618,1,6.0,3000.0,176.57,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4355,982,3,255,1,8.0,8000.0,242.76,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4356,982,4,238,6,21.0,210.0,2493.71,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4357,982,5,958,1,8.0,16000.0,208.82,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4358,982,6,352,6,48.0,38.4,183.16,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4359,982,7,882,6,21.0,420.0,4345.83,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4360,982,8,680,1,4.0,2000.0,191.57,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4361,982,9,1056,6,15.0,7.5,191.95,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4362,982,10,1117,6,80.0,40.0,196.32,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4363,982,11,1175,6,5.0,1050.0,29262.51,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4364,982,12,503,6,4.0,840.0,41856.12,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4365,982,13,358,6,35.0,525.0,3381.19,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4366,982,14,526,6,8.0,200.0,4946.09,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4367,982,15,215,6,6.0,1080.0,42558.96,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
4368,983,1,1347,6,2.0,110.0,17628.61,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
4369,983,2,56,6,4.0,720.0,39458.64,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
4370,983,3,1411,6,24.0,480.0,4018.95,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
4371,983,4,1286,6,36.0,180.0,1663.88,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
4372,983,5,533,1,8.0,8000.0,182.71,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
4373,984,1,440,6,8.0,1440.0,38915.01,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
4374,984,2,955,6,3.0,630.0,39655.9,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
4375,984,3,1489,1,1.0,2000.0,180.67,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
4376,985,1,313,6,28.0,840.0,6255.83,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4377,985,2,8,6,12.0,360.0,6935.04,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4378,985,3,1286,6,22.0,110.0,1678.0,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4379,986,1,232,1,6.0,6000.0,209.63,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4380,986,2,127,6,60.0,48.0,184.14,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4381,986,3,916,6,4.0,720.0,36561.65,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4382,986,4,843,6,2.0,110.0,11861.53,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4383,986,5,54,6,4.0,200.0,12265.83,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4384,986,6,1128,6,44.0,88.0,736.8,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4385,986,7,275,6,21.0,105.0,1208.12,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
4386,987,1,1268,6,70.0,210.0,473.15,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
4387,987,2,261,6,32.0,320.0,2553.42,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
4388,987,3,300,1,8.0,8000.0,229.63,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
4389,987,4,448,6,35.0,350.0,2413.29,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
4390,987,5,191,6,75.0,75.0,263.19,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
4391,988,1,1130,6,10.0,100.0,3724.55,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4392,988,2,307,6,36.0,108.0,701.53,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4393,988,3,553,6,35.0,525.0,3064.64,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4394,988,4,594,6,28.0,140.0,1028.64,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4395,988,5,1071,6,4.0,72.0,6804.31,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4396,988,6,152,6,28.0,560.0,5362.18,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4397,988,7,962,6,24.0,360.0,3404.86,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4398,988,8,1387,6,8.0,440.0,12740.42,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
4399,989,1,180,6,10.0,100.0,2493.52,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4400,989,2,1205,6,65.0,65.0,146.1,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4401,989,3,1080,6,4.0,72.0,6262.41,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
4402,990,1,544,6,2.0,360.0,34010.27,,2026-03-20 08:00:00,system,2026-03-20 08:00:00,system
4403,991,1,808,6,24.0,120.0,1163.99,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
4404,991,2,836,6,40.0,200.0,1105.87,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
4405,991,3,141,6,8.0,440.0,14707.15,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
4406,991,4,1117,6,65.0,32.5,198.62,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
4407,992,1,548,1,8.0,8000.0,163.37,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
4408,992,2,180,6,20.0,200.0,2493.52,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
4409,993,1,662,6,21.0,315.0,2783.27,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
4410,993,2,229,6,6.0,330.0,13773.45,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
4411,993,3,1473,6,35.0,1050.0,6085.64,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
4412,994,1,173,6,5.0,1050.0,45891.06,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
4413,994,2,434,6,18.0,270.0,3222.34,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
4414,994,3,1206,6,50.0,150.0,403.27,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
4415,995,1,977,6,12.0,120.0,3715.72,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4416,995,2,742,6,2.0,100.0,10256.39,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4417,995,3,1130,6,20.0,200.0,3724.55,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4418,995,4,1484,6,4.0,220.0,12046.83,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4419,995,5,15,6,75.0,75.0,256.19,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4420,995,6,429,6,16.0,480.0,7003.88,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4421,995,7,1415,6,10.0,550.0,11977.74,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4422,995,8,638,6,8.0,400.0,10328.93,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4423,995,9,1148,1,2.0,2000.0,144.15,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
4424,996,1,1078,6,60.0,300.0,1986.9,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
4425,996,2,638,6,12.0,600.0,10298.4,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
4426,997,1,1070,6,4.0,40.0,3734.77,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4427,997,2,858,6,10.0,550.0,10899.04,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4428,997,3,639,6,4.0,220.0,9901.57,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4429,997,4,276,6,14.0,140.0,2462.36,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4430,997,5,124,6,2.0,360.0,43059.16,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4431,997,6,1466,1,6.0,12000.0,192.69,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4432,997,7,287,6,36.0,36.0,241.88,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4433,997,8,865,6,25.0,125.0,1037.13,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
4434,998,1,1330,6,10.0,1800.0,51801.14,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
4435,998,2,624,6,35.0,525.0,2798.14,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
4436,998,3,349,6,42.0,33.6,178.3,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
4437,998,4,1231,6,35.0,350.0,1332.8,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
4438,999,1,711,6,40.0,800.0,4058.0,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4439,999,2,1448,6,14.0,280.0,4767.75,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4440,999,3,884,6,16.0,480.0,6740.76,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4441,999,4,1453,6,13.0,39.0,712.27,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4442,999,5,664,6,24.0,600.0,4985.51,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4443,999,6,1396,6,35.0,525.0,3572.9,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4444,999,7,1241,6,4.0,220.0,8539.29,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4445,999,8,1438,6,6.0,330.0,13041.97,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4446,999,9,702,6,12.0,300.0,5006.75,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
4447,1000,1,606,1,8.0,16000.0,177.59,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
4448,1000,2,1263,6,18.0,360.0,2720.57,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
4449,1000,3,1211,6,3.0,630.0,26336.09,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
4450,1000,4,616,6,4.0,720.0,33811.03,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
4451,1001,1,490,1,2.0,2000.0,203.33,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4452,1001,2,408,6,48.0,144.0,632.15,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4453,1001,3,1313,6,2.0,420.0,63291.59,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4454,1001,4,896,6,18.0,270.0,2993.78,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
4455,1002,1,1484,6,6.0,330.0,11126.28,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
4456,1003,1,708,1,2.0,1000.0,196.97,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
4457,1003,2,1485,6,15.0,2700.0,39858.56,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
4458,1003,3,706,6,2.0,360.0,34944.67,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
4459,1003,4,833,1,8.0,8000.0,212.41,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
4460,1003,5,1150,6,65.0,195.0,473.51,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
4461,1004,1,704,6,10.0,500.0,9704.74,,2026-03-22 08:00:00,system,2026-03-22 08:00:00,system
4462,1005,1,343,6,16.0,480.0,7278.43,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
4463,1005,2,1084,6,12.0,6.0,193.95,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
4464,1006,1,47,6,11.0,33.0,736.04,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4465,1006,2,536,6,18.0,90.0,990.59,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4466,1006,3,428,6,12.0,300.0,5641.78,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4467,1006,4,1333,1,1.0,2000.0,288.39,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4468,1006,5,1292,1,2.0,4000.0,286.31,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4469,1006,6,1417,6,4.0,840.0,42326.35,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
4470,1007,1,318,1,3.0,3000.0,206.21,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
4471,1007,2,1299,1,8.0,16000.0,292.03,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
4472,1008,1,1363,6,26.0,130.0,1552.05,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4473,1008,2,48,6,24.0,120.0,1147.63,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4474,1008,3,759,6,22.0,66.0,603.19,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4475,1008,4,1383,6,28.0,560.0,4011.96,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4476,1008,5,561,1,2.0,1000.0,171.77,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4477,1008,6,923,6,7.0,70.0,2181.79,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4478,1008,7,2,6,13.0,39.0,719.24,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4479,1008,8,131,6,7.0,35.0,1149.52,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
4480,1008,9,1470,6,35.0,525.0,3202.41,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
