product_supplier_id,product_id,supplier_id,supplier_product_code,supplier_product_name,purchase_uom_id,unit_purchase_price,minimum_order_quantity,lead_time_days,is_primary_source,relationship_status,effective_from,effective_to,created_date,created_by,updated_date,updated_by
1902,803,5,SUP005-HEF-0803,Redstone PowerUTTO UTTO 10W-30 (210 L),6,43420.85,1.0,14,False,active,2025-12-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1903,804,4,SUP004-HEF-0804,Westmark HydroDrive UTTO 10W-30 (500 L),1,199.74,600.0,10,False,active,2025-05-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1904,804,18,SUP018-HEF-0804,Westmark HydroDrive UTTO 10W-30 (500 L),1,201.49,500.0,8,True,active,2024-11-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1905,805,5,SUP005-HEF-0805,Crestfield HydraShift UTTO 20W-30 (1000 L),1,181.71,950.0,16,False,active,2024-08-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1906,805,2,SUP002-HEF-0805,Crestfield HydraShift UTTO 20W-30 (1000 L),1,200.04,900.0,11,False,active,2024-06-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1907,805,6,SUP006-HEF-0805,Crestfield HydraShift UTTO 20W-30 (1000 L),1,188.87,1100.0,8,True,active,2024-10-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1908,806,14,SUP014-HEF-0806,Stonebridge TransHyd UTTO 20W-30 (2000 L),1,210.6,2200.0,4,True,active,2024-11-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1909,806,2,SUP002-HEF-0806,Stonebridge TransHyd UTTO 20W-30 (2000 L),1,188.33,2350.0,12,False,active,2024-10-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1910,806,22,SUP022-HEF-0806,Stonebridge TransHyd UTTO 20W-30 (2000 L),1,219.82,1600.0,23,False,active,2025-01-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1911,806,20,SUP020-HEF-0806,Stonebridge TransHyd UTTO 20W-30 (2000 L),1,223.46,1850.0,24,False,active,2025-06-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1912,807,4,SUP004-HEF-0807,Ridgewell PowerUTTO UTTO 20W-30 (3 L),6,638.76,10.0,7,True,active,2024-08-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1913,807,18,SUP018-HEF-0807,Ridgewell PowerUTTO UTTO 20W-30 (3 L),6,719.77,13.0,5,False,active,2024-03-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1914,807,21,SUP021-HEF-0807,Ridgewell PowerUTTO UTTO 20W-30 (3 L),6,745.47,12.0,28,False,active,2025-06-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1915,807,9,SUP009-HEF-0807,Ridgewell PowerUTTO UTTO 20W-30 (3 L),6,710.1,16.0,8,False,active,2024-08-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1916,808,23,SUP023-HEF-0808,Millbrook HydroDrive UTTO 20W-30 (5 L),6,980.69,5.0,12,False,active,2024-08-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1917,808,15,SUP015-HEF-0808,Millbrook HydroDrive UTTO 20W-30 (5 L),6,1204.75,8.0,5,False,active,2024-10-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1918,808,10,SUP010-HEF-0808,Millbrook HydroDrive UTTO 20W-30 (5 L),6,1163.99,6.0,4,True,active,2024-07-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1919,809,17,SUP017-HEF-0809,Highpoint HydraShift UTTO 20W-40 (10 L),6,2457.18,9.0,6,True,active,2024-06-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1920,810,4,SUP004-HEF-0810,Fieldmark TransHyd UTTO 20W-40 (15 L),6,3238.28,7.0,7,False,inactive,2024-12-31,2025-10-27,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1921,810,7,SUP007-HEF-0810,Fieldmark TransHyd UTTO 20W-40 (15 L),6,3116.41,6.0,11,False,inactive,2024-02-16,2025-02-18,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1922,810,6,SUP006-HEF-0810,Fieldmark TransHyd UTTO 20W-40 (15 L),6,3300.31,5.0,12,False,inactive,2024-05-21,2025-04-07,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1923,811,23,SUP023-HEF-0811,Northmark PowerUTTO UTTO 20W-40 (20 L),6,4039.88,6.0,16,False,active,2024-02-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1924,811,2,SUP002-HEF-0811,Northmark PowerUTTO UTTO 20W-40 (20 L),6,4171.15,6.0,14,True,active,2024-05-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1925,811,14,SUP014-HEF-0811,Northmark PowerUTTO UTTO 20W-40 (20 L),6,4657.59,6.0,8,False,active,2024-04-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1926,812,4,SUP004-HEF-0812,Ironcrest HydroDrive UTTO 20W-40 (25 L),6,5219.04,6.0,9,True,active,2024-02-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1927,812,23,SUP023-HEF-0812,Ironcrest HydroDrive UTTO 20W-40 (25 L),6,5080.07,5.0,12,False,active,2024-06-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1928,812,5,SUP005-HEF-0812,Ironcrest HydroDrive UTTO 20W-40 (25 L),6,5333.71,7.0,13,False,active,2025-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1929,812,9,SUP009-HEF-0812,Ironcrest HydroDrive UTTO 20W-40 (25 L),6,5817.8,7.0,9,False,active,2025-02-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1930,813,11,SUP011-HEF-0813,Redstone HydraShift UTTO 10W-30 (30 L),6,6752.51,7.0,5,False,inactive,2025-04-06,2025-08-23,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1931,813,21,SUP021-HEF-0813,Redstone HydraShift UTTO 10W-30 (30 L),6,7076.54,5.0,31,False,inactive,2023-09-20,2025-03-09,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1932,813,2,SUP002-HEF-0813,Redstone HydraShift UTTO 10W-30 (30 L),6,6338.39,7.0,10,False,inactive,2024-04-27,2025-05-28,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1933,813,5,SUP005-HEF-0813,Redstone HydraShift UTTO 10W-30 (30 L),6,6496.8,6.0,11,False,inactive,2024-10-29,2025-05-15,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1934,814,7,SUP007-HEF-0814,Westmark TransHyd UTTO 10W-30 (50 L),6,10557.1,2.0,14,False,active,2025-12-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1935,814,11,SUP011-HEF-0814,Westmark TransHyd UTTO 10W-30 (50 L),6,11060.76,2.0,8,True,active,2024-06-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1936,815,3,SUP003-HEF-0815,Crestfield PowerUTTO UTTO 10W-30 (55 L),6,11910.49,2.0,10,False,inactive,2024-06-03,2025-01-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1937,815,7,SUP007-HEF-0815,Crestfield PowerUTTO UTTO 10W-30 (55 L),6,11843.02,2.0,12,False,inactive,2023-09-01,2025-02-07,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1938,815,6,SUP006-HEF-0815,Crestfield PowerUTTO UTTO 10W-30 (55 L),6,11140.19,2.0,8,False,inactive,2024-12-11,2025-07-11,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1939,815,1,SUP001-HEF-0815,Crestfield PowerUTTO UTTO 10W-30 (55 L),6,11582.82,2.0,6,False,inactive,2024-12-18,2025-12-07,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1940,816,4,SUP004-HEF-0816,Stonebridge HydroDrive UTTO 10W-30 (180 L),6,33883.06,2.0,8,True,active,2024-02-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1941,817,2,SUP002-HEF-0817,Ridgewell HydraShift UTTO 20W-30 (210 L),6,39770.18,1.0,10,False,active,2025-01-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1942,817,21,SUP021-HEF-0817,Ridgewell HydraShift UTTO 20W-30 (210 L),6,49899.35,1.0,32,False,active,2024-01-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1943,817,6,SUP006-HEF-0817,Ridgewell HydraShift UTTO 20W-30 (210 L),6,40457.19,1.0,12,True,active,2024-06-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1944,818,5,SUP005-HEF-0818,Millbrook TransHyd UTTO 20W-30 (500 L),1,182.67,600.0,14,False,inactive,2024-09-30,2025-11-01,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1945,818,6,SUP006-HEF-0818,Millbrook TransHyd UTTO 20W-30 (500 L),1,190.59,400.0,11,False,inactive,2024-08-04,2025-08-29,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1946,818,11,SUP011-HEF-0818,Millbrook TransHyd UTTO 20W-30 (500 L),1,216.94,700.0,10,False,inactive,2023-11-15,2025-03-20,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1947,818,7,SUP007-HEF-0818,Millbrook TransHyd UTTO 20W-30 (500 L),1,183.62,500.0,16,False,inactive,2024-11-24,2025-08-15,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1948,819,11,SUP011-HEF-0819,Highpoint PowerUTTO UTTO 20W-30 (1000 L),1,202.69,1000.0,6,True,active,2025-02-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1949,819,8,SUP008-HEF-0819,Highpoint PowerUTTO UTTO 20W-30 (1000 L),1,181.4,1150.0,12,False,active,2025-04-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1950,820,9,SUP009-HEF-0820,Fieldmark HydroDrive UTTO 20W-30 (2000 L),1,210.52,2550.0,6,True,active,2024-05-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1951,820,2,SUP002-HEF-0820,Fieldmark HydroDrive UTTO 20W-30 (2000 L),1,197.17,1800.0,13,False,active,2025-10-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1952,820,18,SUP018-HEF-0820,Fieldmark HydroDrive UTTO 20W-30 (2000 L),1,201.81,2050.0,7,False,active,2024-08-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1953,821,3,SUP003-HEF-0821,Northmark HydraShift UTTO 20W-40 (3 L),6,623.41,14.0,9,False,active,2025-07-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1954,821,11,SUP011-HEF-0821,Northmark HydraShift UTTO 20W-40 (3 L),6,690.16,13.0,8,True,active,2024-06-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1955,822,3,SUP003-HEF-0822,Ironcrest TransHyd UTTO 20W-40 (5 L),6,1090.74,6.0,9,False,active,2025-10-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1956,822,9,SUP009-HEF-0822,Ironcrest TransHyd UTTO 20W-40 (5 L),6,1135.16,7.0,4,True,active,2025-06-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1957,823,17,SUP017-HEF-0823,Redstone PowerUTTO UTTO 20W-40 (10 L),6,2389.12,8.0,6,False,active,2024-11-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1958,823,6,SUP006-HEF-0823,Redstone PowerUTTO UTTO 20W-40 (10 L),6,2073.41,6.0,11,False,active,2025-08-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1959,823,11,SUP011-HEF-0823,Redstone PowerUTTO UTTO 20W-40 (10 L),6,2208.17,7.0,5,True,active,2024-07-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1960,824,2,SUP002-HEF-0824,Westmark HydroDrive UTTO 20W-40 (15 L),6,3162.77,5.0,10,False,active,2025-06-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1961,824,17,SUP017-HEF-0824,Westmark HydroDrive UTTO 20W-40 (15 L),6,3384.19,7.0,8,False,active,2025-08-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1962,824,9,SUP009-HEF-0824,Westmark HydroDrive UTTO 20W-40 (15 L),6,3236.55,7.0,4,True,active,2025-03-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1963,824,14,SUP014-HEF-0824,Westmark HydroDrive UTTO 20W-40 (15 L),6,3476.23,7.0,4,False,active,2024-12-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1964,825,10,SUP010-HEF-0825,Crestfield HydraShift UTTO 10W-30 (20 L),6,4603.71,6.0,6,False,active,2025-12-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1965,825,7,SUP007-HEF-0825,Crestfield HydraShift UTTO 10W-30 (20 L),6,3963.47,6.0,11,True,active,2025-10-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1966,826,14,SUP014-HEF-0826,Stonebridge TransHyd UTTO 10W-30 (25 L),6,5724.47,7.0,8,False,active,2025-07-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1967,826,10,SUP010-HEF-0826,Stonebridge TransHyd UTTO 10W-30 (25 L),6,5836.46,8.0,6,True,active,2025-03-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1968,827,6,SUP006-HEF-0827,Ridgewell PowerUTTO UTTO 10W-30 (30 L),6,6398.0,7.0,7,True,active,2024-10-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1969,828,2,SUP002-HEF-0828,Millbrook HydroDrive UTTO 10W-30 (50 L),6,10866.24,2.0,12,False,inactive,2024-10-23,2025-11-24,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1970,828,10,SUP010-HEF-0828,Millbrook HydroDrive UTTO 10W-30 (50 L),6,11155.93,2.0,6,False,inactive,2024-06-07,2025-05-08,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1971,829,3,SUP003-HEF-0829,Highpoint HydraShift UTTO 20W-30 (55 L),6,12001.26,2.0,12,False,active,2024-11-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1972,829,7,SUP007-HEF-0829,Highpoint HydraShift UTTO 20W-30 (55 L),6,11067.83,2.0,15,True,active,2025-08-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1973,830,15,SUP015-HEF-0830,Fieldmark TransHyd UTTO 20W-30 (180 L),6,40106.8,3.0,9,False,active,2025-03-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1974,830,18,SUP018-HEF-0830,Fieldmark TransHyd UTTO 20W-30 (180 L),6,38009.77,3.0,8,True,active,2024-05-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1975,830,22,SUP022-HEF-0830,Fieldmark TransHyd UTTO 20W-30 (180 L),6,44193.51,2.0,26,False,active,2024-12-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1976,830,6,SUP006-HEF-0830,Fieldmark TransHyd UTTO 20W-30 (180 L),6,36783.43,2.0,8,False,active,2025-02-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1977,831,2,SUP002-HEF-0831,Northmark PowerUTTO UTTO 20W-30 (210 L),6,41342.21,1.0,12,False,active,2025-12-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1978,831,8,SUP008-HEF-0831,Northmark PowerUTTO UTTO 20W-30 (210 L),6,41451.49,1.0,11,True,active,2024-06-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1979,831,6,SUP006-HEF-0831,Northmark PowerUTTO UTTO 20W-30 (210 L),6,42838.31,1.0,12,False,active,2024-03-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1980,831,9,SUP009-HEF-0831,Northmark PowerUTTO UTTO 20W-30 (210 L),6,44352.1,1.0,6,False,active,2024-02-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1981,832,20,SUP020-HEF-0832,Ironcrest HydroDrive UTTO 20W-30 (500 L),1,207.26,500.0,27,False,active,2025-08-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1982,832,3,SUP003-HEF-0832,Ironcrest HydroDrive UTTO 20W-30 (500 L),1,199.58,500.0,9,True,active,2024-09-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1983,833,15,SUP015-HEF-0833,Redstone HydraShift UTTO 20W-40 (1000 L),1,203.27,1150.0,7,False,active,2025-11-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1984,833,18,SUP018-HEF-0833,Redstone HydraShift UTTO 20W-40 (1000 L),1,209.45,1350.0,5,True,active,2024-08-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1985,833,9,SUP009-HEF-0833,Redstone HydraShift UTTO 20W-40 (1000 L),1,207.2,1150.0,8,False,active,2024-02-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1986,833,12,SUP012-HEF-0833,Redstone HydraShift UTTO 20W-40 (1000 L),1,212.41,1300.0,8,False,active,2025-10-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1987,834,22,SUP022-HEF-0834,Westmark TransHyd UTTO 20W-40 (2000 L),1,223.86,1750.0,22,True,active,2024-11-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1988,835,7,SUP007-HEF-0835,Crestfield PowerUTTO UTTO 20W-40 (3 L),6,660.01,13.0,11,False,active,2024-06-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1989,835,12,SUP012-HEF-0835,Crestfield PowerUTTO UTTO 20W-40 (3 L),6,694.02,14.0,8,True,active,2025-08-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1990,836,10,SUP010-HEF-0836,Stonebridge HydroDrive UTTO 20W-40 (5 L),6,1105.87,8.0,5,False,active,2025-12-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1991,836,2,SUP002-HEF-0836,Stonebridge HydroDrive UTTO 20W-40 (5 L),6,1033.86,7.0,9,True,active,2024-08-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1992,837,2,SUP002-HEF-0837,Ridgewell HydraShift UTTO 10W-30 (10 L),6,2047.08,7.0,14,False,inactive,2024-08-16,2025-06-15,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1993,837,10,SUP010-HEF-0837,Ridgewell HydraShift UTTO 10W-30 (10 L),6,2257.46,7.0,4,False,inactive,2024-08-29,2025-10-12,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1994,837,4,SUP004-HEF-0837,Ridgewell HydraShift UTTO 10W-30 (10 L),6,1979.44,7.0,5,False,inactive,2025-03-12,2025-07-11,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1995,837,7,SUP007-HEF-0837,Ridgewell HydraShift UTTO 10W-30 (10 L),6,1976.32,6.0,13,False,inactive,2024-04-24,2025-09-19,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1996,838,2,SUP002-HEF-0838,Millbrook TransHyd UTTO 10W-30 (15 L),6,3169.73,6.0,10,False,active,2024-04-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1997,838,5,SUP005-HEF-0838,Millbrook TransHyd UTTO 10W-30 (15 L),6,3124.51,6.0,16,False,active,2024-10-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1998,838,8,SUP008-HEF-0838,Millbrook TransHyd UTTO 10W-30 (15 L),6,3142.74,6.0,12,True,active,2025-08-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1999,839,1,SUP001-HEF-0839,Highpoint PowerUTTO UTTO 10W-30 (20 L),6,4067.95,5.0,9,True,active,2025-07-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2000,840,6,SUP006-HEF-0840,Fieldmark HydroDrive UTTO 10W-30 (25 L),6,5038.61,5.0,10,False,active,2025-07-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2001,840,18,SUP018-HEF-0840,Fieldmark HydroDrive UTTO 10W-30 (25 L),6,5840.64,7.0,8,True,active,2025-11-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2002,841,5,SUP005-HEF-0841,Northmark HydraShift UTTO 20W-30 (30 L),6,6057.88,7.0,15,True,active,2024-07-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2003,841,15,SUP015-HEF-0841,Northmark HydraShift UTTO 20W-30 (30 L),6,6873.63,7.0,8,False,active,2025-06-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2004,842,21,SUP021-HEF-0842,Ironcrest TransHyd UTTO 20W-30 (50 L),6,12866.53,2.0,30,False,active,2024-04-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2005,842,3,SUP003-HEF-0842,Ironcrest TransHyd UTTO 20W-30 (50 L),6,10506.77,2.0,10,True,active,2024-10-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2006,842,16,SUP016-HEF-0842,Ironcrest TransHyd UTTO 20W-30 (50 L),6,12034.58,2.0,9,False,active,2025-12-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2007,843,17,SUP017-HEF-0843,Redstone PowerUTTO UTTO 20W-30 (55 L),6,12304.17,3.0,9,False,active,2024-04-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2008,843,10,SUP010-HEF-0843,Redstone PowerUTTO UTTO 20W-30 (55 L),6,13051.72,2.0,8,False,active,2025-06-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2009,843,8,SUP008-HEF-0843,Redstone PowerUTTO UTTO 20W-30 (55 L),6,11861.53,2.0,9,True,active,2025-06-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2010,844,11,SUP011-HEF-0844,Westmark HydroDrive UTTO 20W-30 (180 L),6,38936.11,2.0,10,True,active,2024-12-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2011,844,9,SUP009-HEF-0844,Westmark HydroDrive UTTO 20W-30 (180 L),6,39708.65,2.0,10,False,active,2025-04-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2012,844,10,SUP010-HEF-0844,Westmark HydroDrive UTTO 20W-30 (180 L),6,40347.03,2.0,5,False,active,2025-06-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2013,844,1,SUP001-HEF-0844,Westmark HydroDrive UTTO 20W-30 (180 L),6,36991.77,2.0,10,False,active,2024-10-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2014,845,11,SUP011-HEF-0845,Crestfield HydraShift UTTO 20W-40 (210 L),6,44768.92,1.0,10,False,active,2025-12-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2015,845,13,SUP013-HEF-0845,Crestfield HydraShift UTTO 20W-40 (210 L),6,44789.19,1.0,5,False,active,2025-03-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2016,845,4,SUP004-HEF-0845,Crestfield HydraShift UTTO 20W-40 (210 L),6,41802.82,1.0,9,True,active,2025-10-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2017,845,10,SUP010-HEF-0845,Crestfield HydraShift UTTO 20W-40 (210 L),6,45128.17,1.0,4,False,active,2025-02-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2018,846,10,SUP010-HEF-0846,Stonebridge TractorHyd UTTO 10W-30 (210 L),6,46369.13,1.0,8,False,inactive,2023-12-31,2025-05-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2019,846,5,SUP005-HEF-0846,Stonebridge TractorHyd UTTO 10W-30 (210 L),6,40846.9,1.0,13,False,inactive,2024-10-12,2025-07-21,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2020,847,14,SUP014-HEF-0847,Ridgewell AgriHydro UTTO 10W-30 (500 L),1,210.8,650.0,6,True,active,2025-05-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2021,847,12,SUP012-HEF-0847,Ridgewell AgriHydro UTTO 10W-30 (500 L),1,197.85,550.0,12,False,active,2024-09-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2022,848,8,SUP008-HEF-0848,Millbrook FieldFlow UTTO 10W-30 (1000 L),1,195.88,1000.0,15,True,active,2025-08-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2023,849,10,SUP010-HEF-0849,Highpoint FarmHyd UTTO 10W-30 (2000 L),1,201.65,2100.0,9,True,active,2024-12-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2024,850,8,SUP008-HEF-0850,Fieldmark TractorHyd UTTO 20W-30 (3 L),6,652.88,12.0,10,False,active,2024-08-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2025,850,4,SUP004-HEF-0850,Fieldmark TractorHyd UTTO 20W-30 (3 L),6,640.21,13.0,8,True,active,2025-11-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2026,851,18,SUP018-HEF-0851,Northmark AgriHydro UTTO 20W-30 (5 L),6,1225.85,8.0,6,False,inactive,2025-03-02,2025-06-06,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2027,851,2,SUP002-HEF-0851,Northmark AgriHydro UTTO 20W-30 (5 L),6,1092.28,7.0,9,False,inactive,2024-10-08,2025-11-07,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2028,851,16,SUP016-HEF-0851,Northmark AgriHydro UTTO 20W-30 (5 L),6,1151.02,8.0,6,False,inactive,2024-02-02,2025-06-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2029,852,11,SUP011-HEF-0852,Ironcrest FieldFlow UTTO 20W-30 (10 L),6,2269.18,7.0,8,True,active,2025-08-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2030,852,6,SUP006-HEF-0852,Ironcrest FieldFlow UTTO 20W-30 (10 L),6,2013.89,6.0,12,False,active,2025-02-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2031,853,4,SUP004-HEF-0853,Redstone FarmHyd UTTO 20W-30 (15 L),6,3019.19,5.0,6,False,active,2024-08-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2032,853,10,SUP010-HEF-0853,Redstone FarmHyd UTTO 20W-30 (15 L),6,3496.45,8.0,4,True,active,2024-06-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2033,854,1,SUP001-HEF-0854,Westmark TractorHyd UTTO 20W-40 (20 L),6,4212.29,5.0,10,True,active,2024-10-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2034,855,21,SUP021-HEF-0855,Crestfield AgriHydro UTTO 20W-40 (25 L),6,6276.97,6.0,28,False,active,2024-01-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2035,855,18,SUP018-HEF-0855,Crestfield AgriHydro UTTO 20W-40 (25 L),6,5940.89,8.0,9,True,active,2024-06-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2036,856,10,SUP010-HEF-0856,Stonebridge FieldFlow UTTO 20W-40 (30 L),6,6473.1,7.0,7,True,active,2025-05-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2037,856,15,SUP015-HEF-0856,Stonebridge FieldFlow UTTO 20W-40 (30 L),6,7410.13,6.0,9,False,active,2024-11-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
