product_id,sku,product_name,brand_id,sub_category_id,base_uom_id,pack_type,pack_size,base_quantity_per_pac,viscosity_grade,product_status,created_date,created_by,updated_date,updated_by
880,NR-HEF-0130,Fieldmark FieldFlow UTTO 20W-40 10 L,10,19,1,Bucket,10 L,10,UTTO 20W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
881,NR-HEF-0131,Northmark FarmHyd UTTO 20W-40 15 L,1,19,1,Bucket,15 L,15,UTTO 20W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
882,NR-HEF-0132,Ironcrest TractorHyd UTTO 10W-30 20 L,2,19,1,Bucket,20 L,20,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
883,NR-HEF-0133,Redstone AgriHydro UTTO 10W-30 25 L,3,19,1,Bucket,25 L,25,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
884,NR-HEF-0134,Westmark FieldFlow UTTO 10W-30 30 L,4,19,1,Bucket,30 L,30,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
885,NR-HEF-0135,Crestfield FarmHyd UTTO 10W-30 50 L,5,19,1,Drum,50 L,50,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
886,NR-HEF-0136,Stonebridge TractorHyd UTTO 20W-30 55 L,6,19,1,Drum,55 L,55,UTTO 20W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
887,NR-HEF-0137,Ridgewell AgriHydro UTTO 20W-30 180 L,7,19,1,Drum,180 L,180,UTTO 20W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
888,NR-HEF-0138,Millbrook FieldFlow UTTO 20W-30 210 L,8,19,1,Barrel,210 L,210,UTTO 20W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
889,NR-HEF-0139,Highpoint FarmHyd UTTO 20W-30 500 L,9,19,1,Bulk,500 L,500,UTTO 20W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
890,NR-HEF-0140,Fieldmark TractorHyd UTTO 20W-40 1000 L,10,19,1,Bulk,1000 L,1000,UTTO 20W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
891,NR-HEF-0141,Northmark SiteHyd 10W 1000 L,1,20,1,Bulk,1000 L,1000,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
892,NR-HEF-0142,Ironcrest BuildForce 10W 2000 L,2,20,1,Bulk,2000 L,2000,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
893,NR-HEF-0143,Redstone EarthMove 10W 3 L,3,20,1,Can,3 L,3,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
894,NR-HEF-0144,Westmark EquipHyd 10W 5 L,4,20,1,Bucket,5 L,5,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
895,NR-HEF-0145,Crestfield SiteHyd 10W-30 10 L,5,20,1,Bucket,10 L,10,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
896,NR-HEF-0146,Stonebridge BuildForce 10W-30 15 L,6,20,1,Bucket,15 L,15,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
897,NR-HEF-0147,Ridgewell EarthMove 10W-30 20 L,7,20,1,Bucket,20 L,20,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
898,NR-HEF-0148,Millbrook EquipHyd 10W-30 25 L,8,20,1,Bucket,25 L,25,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
899,NR-HEF-0149,Highpoint SiteHyd 15W-40 30 L,9,20,1,Bucket,30 L,30,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
900,NR-HEF-0150,Fieldmark BuildForce 15W-40 50 L,10,20,1,Drum,50 L,50,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
901,NR-HEF-0151,Northmark EarthMove 15W-40 55 L,1,20,1,Drum,55 L,55,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
902,NR-HEF-0152,Ironcrest EquipHyd 15W-40 180 L,2,20,1,Drum,180 L,180,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
903,NR-HEF-0153,Redstone SiteHyd 10W 210 L,3,20,1,Barrel,210 L,210,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
904,NR-HEF-0154,Westmark BuildForce 10W 500 L,4,20,1,Bulk,500 L,500,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
905,NR-HEF-0155,Crestfield EarthMove 10W 1000 L,5,20,1,Bulk,1000 L,1000,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
906,NR-HEF-0156,Stonebridge EquipHyd 10W 2000 L,6,20,1,Bulk,2000 L,2000,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
907,NR-HEF-0157,Ridgewell SiteHyd 10W-30 3 L,7,20,1,Can,3 L,3,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
908,NR-HEF-0158,Millbrook BuildForce 10W-30 5 L,8,20,1,Bucket,5 L,5,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
909,NR-HEF-0159,Highpoint EarthMove 10W-30 10 L,9,20,1,Bucket,10 L,10,10W-30,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
910,NR-HEF-0160,Fieldmark EquipHyd 10W-30 15 L,10,20,1,Bucket,15 L,15,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
911,NR-HEF-0161,Northmark SiteHyd 15W-40 20 L,1,20,1,Bucket,20 L,20,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
912,NR-HEF-0162,Ironcrest BuildForce 15W-40 25 L,2,20,1,Bucket,25 L,25,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
913,NR-HEF-0163,Redstone EarthMove 15W-40 30 L,3,20,1,Bucket,30 L,30,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
914,NR-HEF-0164,Westmark EquipHyd 15W-40 50 L,4,20,1,Drum,50 L,50,15W-40,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
915,NR-HEF-0165,Crestfield SiteHyd 10W 55 L,5,20,1,Drum,55 L,55,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
916,NR-HEF-0166,Stonebridge BuildForce 10W 180 L,6,20,1,Drum,180 L,180,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
917,NR-HEF-0167,Ridgewell EarthMove 10W 210 L,7,20,1,Barrel,210 L,210,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
918,NR-HEF-0168,Millbrook EquipHyd 10W 500 L,8,20,1,Bulk,500 L,500,10W,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
919,NR-HEF-0169,Highpoint SiteHyd 10W-30 1000 L,9,20,1,Bulk,1000 L,1000,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
920,NR-HEF-0170,Fieldmark BuildForce 10W-30 2000 L,10,20,1,Bulk,2000 L,2000,10W-30,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
921,NR-HEF-0171,Northmark EarthMove 10W-30 3 L,1,20,1,Can,3 L,3,10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
922,NR-HEF-0172,Ironcrest EquipHyd 10W-30 5 L,2,20,1,Bucket,5 L,5,10W-30,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
923,NR-HEF-0173,Redstone SiteHyd 15W-40 10 L,3,20,1,Bucket,10 L,10,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
924,NR-HEF-0174,Westmark BuildForce 15W-40 15 L,4,20,1,Bucket,15 L,15,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
925,NR-HEF-0175,Crestfield EarthMove 15W-40 20 L,5,20,1,Bucket,20 L,20,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
926,NR-HEF-0176,Stonebridge EquipHyd 15W-40 25 L,6,20,1,Bucket,25 L,25,15W-40,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
927,NR-HEF-0177,Ridgewell SiteHyd 10W 30 L,7,20,1,Bucket,30 L,30,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
928,NR-HEF-0178,Millbrook BuildForce 10W 50 L,8,20,1,Drum,50 L,50,10W,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
929,NR-HEF-0179,Highpoint EarthMove 10W 55 L,9,20,1,Drum,55 L,55,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
930,NR-HEF-0180,Fieldmark EquipHyd 10W 180 L,10,20,1,Drum,180 L,180,10W,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
931,NR-HEF-0181,Northmark AgriFlow UTTO 10W-30 3 L,1,21,1,Can,3 L,3,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
932,NR-HEF-0182,Ironcrest FarmPower UTTO 10W-30 5 L,2,21,1,Bucket,5 L,5,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
933,NR-HEF-0183,Redstone FieldHyd UTTO 10W-30 10 L,3,21,1,Bucket,10 L,10,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
934,NR-HEF-0184,Westmark CropForce UTTO 10W-30 15 L,4,21,1,Bucket,15 L,15,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
935,NR-HEF-0185,Crestfield AgriFlow STOU 10W-30 20 L,5,21,1,Bucket,20 L,20,STOU 10W-30,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
936,NR-HEF-0186,Stonebridge FarmPower STOU 10W-30 25 L,6,21,1,Bucket,25 L,25,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
937,NR-HEF-0187,Ridgewell FieldHyd STOU 10W-30 30 L,7,21,1,Bucket,30 L,30,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
938,NR-HEF-0188,Millbrook CropForce STOU 10W-30 50 L,8,21,1,Drum,50 L,50,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
939,NR-HEF-0189,Highpoint AgriFlow 15W-40 55 L,9,21,1,Drum,55 L,55,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
940,NR-HEF-0190,Fieldmark FarmPower 15W-40 180 L,10,21,1,Drum,180 L,180,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
941,NR-HEF-0191,Northmark FieldHyd 15W-40 210 L,1,21,1,Barrel,210 L,210,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
942,NR-HEF-0192,Ironcrest CropForce 15W-40 500 L,2,21,1,Bulk,500 L,500,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
943,NR-HEF-0193,Redstone AgriFlow UTTO 10W-30 1000 L,3,21,1,Bulk,1000 L,1000,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
944,NR-HEF-0194,Westmark FarmPower UTTO 10W-30 2000 L,4,21,1,Bulk,2000 L,2000,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
945,NR-HEF-0195,Crestfield FieldHyd UTTO 10W-30 3 L,5,21,1,Can,3 L,3,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
946,NR-HEF-0196,Stonebridge CropForce UTTO 10W-30 5 L,6,21,1,Bucket,5 L,5,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
947,NR-HEF-0197,Ridgewell AgriFlow STOU 10W-30 10 L,7,21,1,Bucket,10 L,10,STOU 10W-30,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
948,NR-HEF-0198,Millbrook FarmPower STOU 10W-30 15 L,8,21,1,Bucket,15 L,15,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
949,NR-HEF-0199,Highpoint FieldHyd STOU 10W-30 20 L,9,21,1,Bucket,20 L,20,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
950,NR-HEF-0200,Fieldmark CropForce STOU 10W-30 25 L,10,21,1,Bucket,25 L,25,STOU 10W-30,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
951,NR-HEF-0201,Northmark AgriFlow 15W-40 30 L,1,21,1,Bucket,30 L,30,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
952,NR-HEF-0202,Ironcrest FarmPower 15W-40 50 L,2,21,1,Drum,50 L,50,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
953,NR-HEF-0203,Redstone FieldHyd 15W-40 55 L,3,21,1,Drum,55 L,55,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
954,NR-HEF-0204,Westmark CropForce 15W-40 180 L,4,21,1,Drum,180 L,180,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
955,NR-HEF-0205,Crestfield AgriFlow UTTO 10W-30 210 L,5,21,1,Barrel,210 L,210,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
956,NR-HEF-0206,Stonebridge FarmPower UTTO 10W-30 500 L,6,21,1,Bulk,500 L,500,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
957,NR-HEF-0207,Ridgewell FieldHyd UTTO 10W-30 1000 L,7,21,1,Bulk,1000 L,1000,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
958,NR-HEF-0208,Millbrook CropForce UTTO 10W-30 2000 L,8,21,1,Bulk,2000 L,2000,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
959,NR-HEF-0209,Highpoint AgriFlow STOU 10W-30 3 L,9,21,1,Can,3 L,3,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
960,NR-HEF-0210,Fieldmark FarmPower STOU 10W-30 5 L,10,21,1,Bucket,5 L,5,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
961,NR-HEF-0211,Northmark FieldHyd STOU 10W-30 10 L,1,21,1,Bucket,10 L,10,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
962,NR-HEF-0212,Ironcrest CropForce STOU 10W-30 15 L,2,21,1,Bucket,15 L,15,STOU 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
963,NR-HEF-0213,Redstone AgriFlow 15W-40 20 L,3,21,1,Bucket,20 L,20,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
964,NR-HEF-0214,Westmark FarmPower 15W-40 25 L,4,21,1,Bucket,25 L,25,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
965,NR-HEF-0215,Crestfield FieldHyd 15W-40 30 L,5,21,1,Bucket,30 L,30,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
966,NR-HEF-0216,Stonebridge CropForce 15W-40 50 L,6,21,1,Drum,50 L,50,15W-40,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
967,NR-HEF-0217,Ridgewell AgriFlow UTTO 10W-30 55 L,7,21,1,Drum,55 L,55,UTTO 10W-30,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
968,NR-HEF-0218,Millbrook FarmPower UTTO 10W-30 180 L,8,21,1,Drum,180 L,180,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
969,NR-HEF-0219,Highpoint FieldHyd UTTO 10W-30 210 L,9,21,1,Barrel,210 L,210,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
970,NR-HEF-0220,Fieldmark CropForce UTTO 10W-30 500 L,10,21,1,Bulk,500 L,500,UTTO 10W-30,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
971,NR-GRS-0001,Northmark MultiGrease NLGI 1 180 KG,1,22,3,Drum,180 KG,180,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
972,NR-GRS-0002,Ironcrest GeneralLube NLGI 1 400 G,2,22,3,Cartridge,400 G,0.4,NLGI 1,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
973,NR-GRS-0003,Redstone AllRoundGrease NLGI 1 500 G,3,22,3,Tub,500 G,0.5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
974,NR-GRS-0004,Westmark MultiGuard NLGI 1 1 KG,4,22,3,Tub,1 KG,1,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
975,NR-GRS-0005,Crestfield MultiGrease NLGI 2 2 KG,5,22,3,Tub,2 KG,2,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
976,NR-GRS-0006,Stonebridge GeneralLube NLGI 2 5 KG,6,22,3,Tub,5 KG,5,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
977,NR-GRS-0007,Ridgewell AllRoundGrease NLGI 2 10 KG,7,22,3,Pail,10 KG,10,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
978,NR-GRS-0008,Millbrook MultiGuard NLGI 2 18 KG,8,22,3,Pail,18 KG,18,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
979,NR-GRS-0009,Highpoint MultiGrease NLGI 3 50 KG,9,22,3,Drum,50 KG,50,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
980,NR-GRS-0010,Fieldmark GeneralLube NLGI 3 180 KG,10,22,3,Drum,180 KG,180,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
981,NR-GRS-0011,Northmark AllRoundGrease NLGI 3 400 G,1,22,3,Cartridge,400 G,0.4,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
982,NR-GRS-0012,Ironcrest MultiGuard NLGI 3 500 G,2,22,3,Tub,500 G,0.5,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
983,NR-GRS-0013,Redstone MultiGrease NLGI 1 1 KG,3,22,3,Tub,1 KG,1,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
984,NR-GRS-0014,Westmark GeneralLube NLGI 1 2 KG,4,22,3,Tub,2 KG,2,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
985,NR-GRS-0015,Crestfield AllRoundGrease NLGI 1 5 KG,5,22,3,Tub,5 KG,5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
986,NR-GRS-0016,Stonebridge MultiGuard NLGI 1 10 KG,6,22,3,Pail,10 KG,10,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
987,NR-GRS-0017,Ridgewell MultiGrease NLGI 2 18 KG,7,22,3,Pail,18 KG,18,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
988,NR-GRS-0018,Millbrook GeneralLube NLGI 2 50 KG,8,22,3,Drum,50 KG,50,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
989,NR-GRS-0019,Highpoint AllRoundGrease NLGI 2 180 KG,9,22,3,Drum,180 KG,180,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
990,NR-GRS-0020,Fieldmark MultiGuard NLGI 2 400 G,10,22,3,Cartridge,400 G,0.4,NLGI 2,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
991,NR-GRS-0021,Northmark MultiGrease NLGI 3 500 G,1,22,3,Tub,500 G,0.5,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
992,NR-GRS-0022,Ironcrest GeneralLube NLGI 3 1 KG,2,22,3,Tub,1 KG,1,NLGI 3,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
993,NR-GRS-0023,Redstone AllRoundGrease NLGI 3 2 KG,3,22,3,Tub,2 KG,2,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
994,NR-GRS-0024,Westmark MultiGuard NLGI 3 5 KG,4,22,3,Tub,5 KG,5,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
995,NR-GRS-0025,Crestfield MultiGrease NLGI 1 10 KG,5,22,3,Pail,10 KG,10,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
996,NR-GRS-0026,Stonebridge GeneralLube NLGI 1 18 KG,6,22,3,Pail,18 KG,18,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
997,NR-GRS-0027,Ridgewell AllRoundGrease NLGI 1 50 KG,7,22,3,Drum,50 KG,50,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
998,NR-GRS-0028,Millbrook MultiGuard NLGI 1 180 KG,8,22,3,Drum,180 KG,180,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
999,NR-GRS-0029,Highpoint MultiGrease NLGI 2 400 G,9,22,3,Cartridge,400 G,0.4,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1000,NR-GRS-0030,Fieldmark GeneralLube NLGI 2 500 G,10,22,3,Tub,500 G,0.5,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1001,NR-GRS-0031,Northmark EPShield NLGI 1 500 G,1,23,3,Tub,500 G,0.5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1002,NR-GRS-0032,Ironcrest LoadGuard NLGI 1 1 KG,2,23,3,Tub,1 KG,1,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1003,NR-GRS-0033,Redstone ExtremeLube NLGI 1 2 KG,3,23,3,Tub,2 KG,2,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1004,NR-GRS-0034,Westmark EPForce NLGI 1 5 KG,4,23,3,Tub,5 KG,5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1005,NR-GRS-0035,Crestfield EPShield NLGI 2 10 KG,5,23,3,Pail,10 KG,10,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1006,NR-GRS-0036,Stonebridge LoadGuard NLGI 2 18 KG,6,23,3,Pail,18 KG,18,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1007,NR-GRS-0037,Ridgewell ExtremeLube NLGI 2 50 KG,7,23,3,Drum,50 KG,50,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1008,NR-GRS-0038,Millbrook EPForce NLGI 2 180 KG,8,23,3,Drum,180 KG,180,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1009,NR-GRS-0039,Highpoint EPShield NLGI 3 400 G,9,23,3,Cartridge,400 G,0.4,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1010,NR-GRS-0040,Fieldmark LoadGuard NLGI 3 500 G,10,23,3,Tub,500 G,0.5,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1011,NR-GRS-0041,Northmark ExtremeLube NLGI 3 1 KG,1,23,3,Tub,1 KG,1,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1012,NR-GRS-0042,Ironcrest EPForce NLGI 3 2 KG,2,23,3,Tub,2 KG,2,NLGI 3,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1013,NR-GRS-0043,Redstone EPShield NLGI 1 5 KG,3,23,3,Tub,5 KG,5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1014,NR-GRS-0044,Westmark LoadGuard NLGI 1 10 KG,4,23,3,Pail,10 KG,10,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1015,NR-GRS-0045,Crestfield ExtremeLube NLGI 1 18 KG,5,23,3,Pail,18 KG,18,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1016,NR-GRS-0046,Stonebridge EPForce NLGI 1 50 KG,6,23,3,Drum,50 KG,50,NLGI 1,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1017,NR-GRS-0047,Ridgewell EPShield NLGI 2 180 KG,7,23,3,Drum,180 KG,180,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1018,NR-GRS-0048,Millbrook LoadGuard NLGI 2 400 G,8,23,3,Cartridge,400 G,0.4,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1019,NR-GRS-0049,Highpoint ExtremeLube NLGI 2 500 G,9,23,3,Tub,500 G,0.5,NLGI 2,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1020,NR-GRS-0050,Fieldmark EPForce NLGI 2 1 KG,10,23,3,Tub,1 KG,1,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1021,NR-GRS-0051,Northmark EPShield NLGI 3 2 KG,1,23,3,Tub,2 KG,2,NLGI 3,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1022,NR-GRS-0052,Ironcrest LoadGuard NLGI 3 5 KG,2,23,3,Tub,5 KG,5,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1023,NR-GRS-0053,Redstone ExtremeLube NLGI 3 10 KG,3,23,3,Pail,10 KG,10,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1024,NR-GRS-0054,Westmark EPForce NLGI 3 18 KG,4,23,3,Pail,18 KG,18,NLGI 3,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1025,NR-GRS-0055,Crestfield EPShield NLGI 1 50 KG,5,23,3,Drum,50 KG,50,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1026,NR-GRS-0056,Stonebridge LoadGuard NLGI 1 180 KG,6,23,3,Drum,180 KG,180,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1027,NR-GRS-0057,Ridgewell ExtremeLube NLGI 1 400 G,7,23,3,Cartridge,400 G,0.4,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1028,NR-GRS-0058,Millbrook EPForce NLGI 1 500 G,8,23,3,Tub,500 G,0.5,NLGI 1,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1029,NR-GRS-0059,Highpoint EPShield NLGI 2 1 KG,9,23,3,Tub,1 KG,1,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1030,NR-GRS-0060,Fieldmark LoadGuard NLGI 2 2 KG,10,23,3,Tub,2 KG,2,NLGI 2,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1031,NR-GRS-0061,Northmark ThermoGrease NLGI 2 2 KG,1,24,3,Tub,2 KG,2,NLGI 2,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1032,NR-GRS-0062,Ironcrest HeatGuard NLGI 2 5 KG,2,24,3,Tub,5 KG,5,NLGI 2,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
