goods_receipt_id,grn_number,purchase_order_id,warehouse_id,vehicle_id,receipt_date,receipt_status,notes,created_date,created_by,updated_date,updated_by
1481,GRN2026001481,1417,9,,2026-03-06,received,,2026-03-06 08:00:00,system,2026-03-06 08:00:00,system
1482,GRN2026001482,1418,2,59,2026-03-12,received,,2026-03-12 08:00:00,system,2026-03-12 08:00:00,system
1483,GRN2026001483,1418,2,119,2026-03-17,received,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
1484,GRN2026001484,1420,8,88,2026-04-07,received,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
1485,GRN2026001485,1421,4,75,2026-04-19,received,,2026-04-19 08:00:00,system,2026-04-19 08:00:00,system
1486,GRN2026001486,1422,8,96,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
1487,GRN2026001487,1422,8,79,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1488,GRN2026001488,1423,3,,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
1489,GRN2026001489,1423,3,125,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
1490,GRN2026001490,1424,4,25,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1491,GRN2026001491,1424,4,3,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
1492,GRN2026001492,1425,5,27,2026-04-09,received,,2026-04-09 08:00:00,system,2026-04-09 08:00:00,system
1493,GRN2026001493,1426,4,,2026-01-31,received,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1494,GRN2026001494,1427,7,76,2026-02-13,received,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
1495,GRN2026001495,1428,3,83,2026-02-16,received,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
1496,GRN2026001496,1429,1,39,2026-02-20,received,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
1497,GRN2026001497,1430,2,,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
1498,GRN2026001498,1431,1,,2026-05-31,received,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
1499,GRN2026001499,1434,2,105,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1500,GRN2026001500,1436,5,2,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
1501,GRN2026001501,1437,8,,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1502,GRN2026001502,1438,4,132,2026-07-21,received,,2026-07-21 08:00:00,system,2026-07-21 08:00:00,system
1503,GRN2026001503,1439,6,,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
1504,GRN2026001504,1440,7,51,2026-03-20,received,,2026-03-20 08:00:00,system,2026-03-20 08:00:00,system
1505,GRN2026001505,1441,7,86,2026-04-20,received,,2026-04-20 08:00:00,system,2026-04-20 08:00:00,system
1506,GRN2026001506,1441,7,115,2026-04-21,received,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
1507,GRN2026001507,1443,6,,2026-04-07,received,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
1508,GRN2026001508,1443,6,23,2026-04-09,received,,2026-04-09 08:00:00,system,2026-04-09 08:00:00,system
1509,GRN2026001509,1444,1,5,2026-05-09,received,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
1510,GRN2026001510,1444,1,103,2026-05-14,received,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1511,GRN2026001511,1445,5,25,2026-04-30,received,,2026-04-30 08:00:00,system,2026-04-30 08:00:00,system
1512,GRN2026001512,1447,6,,2026-07-01,received,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
1513,GRN2026001513,1448,1,,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1514,GRN2026001514,1449,8,,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1515,GRN2026001515,1450,6,107,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1516,GRN2026001516,1450,6,,2026-03-04,received,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1517,GRN2026001517,1452,1,89,2026-07-15,received,,2026-07-15 08:00:00,system,2026-07-15 08:00:00,system
1518,GRN2026001518,1453,5,,2026-07-07,received,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
1519,GRN2026001519,1453,5,,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
1520,GRN2026001520,1457,5,70,2026-04-07,received,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
1521,GRN2026001521,1457,5,82,2026-04-09,received,,2026-04-09 08:00:00,system,2026-04-09 08:00:00,system
1522,GRN2026001522,1458,5,,2026-03-07,received,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1523,GRN2026001523,1461,8,36,2026-01-14,received,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
1524,GRN2026001524,1461,8,55,2026-01-19,received,,2026-01-19 08:00:00,system,2026-01-19 08:00:00,system
1525,GRN2026001525,1464,3,,2026-01-22,received,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
1526,GRN2026001526,1465,8,122,2026-05-19,received,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
1527,GRN2026001527,1466,1,,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
1528,GRN2026001528,1467,3,26,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1529,GRN2026001529,1470,3,85,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1530,GRN2026001530,1470,3,17,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
1531,GRN2026001531,1471,1,118,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1532,GRN2026001532,1474,2,15,2026-07-02,received,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
1533,GRN2026001533,1474,2,18,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
1534,GRN2026001534,1475,7,16,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1535,GRN2026001535,1477,5,,2026-06-11,received,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1536,GRN2026001536,1477,5,80,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
1537,GRN2026001537,1478,1,55,2026-01-27,received,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1538,GRN2026001538,1479,3,61,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
1539,GRN2026001539,1479,3,113,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1540,GRN2026001540,1480,8,81,2026-03-31,received,,2026-03-31 08:00:00,system,2026-03-31 08:00:00,system
1541,GRN2026001541,1481,9,,2026-04-22,received,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1542,GRN2026001542,1481,9,70,2026-04-23,received,,2026-04-23 08:00:00,system,2026-04-23 08:00:00,system
1543,GRN2026001543,1481,9,13,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1544,GRN2026001544,1483,5,,2026-07-04,received,,2026-07-04 08:00:00,system,2026-07-04 08:00:00,system
1545,GRN2026001545,1483,5,,2026-07-05,received,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
1546,GRN2026001546,1484,8,,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1547,GRN2026001547,1485,6,8,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1548,GRN2026001548,1486,2,,2026-01-14,received,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
1549,GRN2026001549,1486,2,,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1550,GRN2026001550,1486,2,42,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
1551,GRN2026001551,1490,3,,2026-05-06,received,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1552,GRN2026001552,1491,1,110,2026-05-12,received,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
1553,GRN2026001553,1491,1,49,2026-05-13,received,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1554,GRN2026001554,1492,8,,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1555,GRN2026001555,1494,8,46,2026-04-18,received,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1556,GRN2026001556,1494,8,11,2026-04-19,received,,2026-04-19 08:00:00,system,2026-04-19 08:00:00,system
1557,GRN2026001557,1496,1,,2026-03-25,received,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
1558,GRN2026001558,1496,1,32,2026-03-30,received,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
1559,GRN2026001559,1497,8,,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1560,GRN2026001560,1497,8,44,2026-03-29,received,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1561,GRN2026001561,1498,8,100,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1562,GRN2026001562,1499,8,112,2026-04-09,received,,2026-04-09 08:00:00,system,2026-04-09 08:00:00,system
1563,GRN2026001563,1500,2,124,2026-05-13,received,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
