goods_receipt_item_id,goods_receipt_id,purchase_order_item_id,line_number,product_id,batch_code,receipt_uom_id,received_pac_quantity,accepted_pac_quantity,rejected_pac_quantity,received_base_quantity,accepted_base_quantity,rejected_base_quantity,notes,created_date,created_by,updated_date,updated_by
2828,625,2746,1,838,B26-P0838-002828,6,12.0,12.0,0.0,180.0,180.0,0.0,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
2829,626,2747,1,1410,B26-P1410-002829,6,14.0,14.0,0.0,210.0,210.0,0.0,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
2830,627,2748,1,214,B26-P0214-002830,6,4.0,4.0,0.0,220.0,220.0,0.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
2831,627,2749,2,1285,B26-P1285-002831,6,11.0,11.0,0.0,11.0,11.0,0.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
2832,627,2750,3,939,B26-P0939-002832,6,4.0,4.0,0.0,220.0,220.0,0.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
2833,628,2751,1,644,B26-P0644-002833,1,8.0,8.0,0.0,16000.0,16000.0,0.0,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
2834,628,2752,2,398,B26-P0398-002834,6,28.0,28.0,0.0,700.0,700.0,0.0,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
2835,628,2753,3,564,B26-P0564-002835,6,26.0,26.0,0.0,78.0,78.0,0.0,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
2836,628,2754,4,1142,B26-P1142-002836,6,13.0,13.0,0.0,39.0,39.0,0.0,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
2837,629,2755,1,1488,B26-P1488-002837,1,1.0,1.0,0.0,1000.0,1000.0,0.0,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
2838,630,2756,1,794,B26-P0794-002838,6,6.0,6.0,0.0,300.0,300.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2839,630,2758,2,802,B26-P0802-002839,6,9.0,9.0,0.0,1620.0,1620.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2840,630,2759,3,127,B26-P0127-002840,6,16.0,16.0,0.0,12.8,12.8,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2841,630,2760,4,1287,B26-P1287-002841,6,20.0,20.0,0.0,400.0,400.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2842,630,2761,5,1311,B26-P1311-002842,6,1.0,1.0,0.0,55.0,55.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2843,630,2762,6,1306,B26-P1306-002843,1,2.0,1.0,1.0,2000.0,1000.0,1000.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2844,630,2763,7,368,B26-P0368-002844,6,9.0,9.0,0.0,9.0,9.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2845,630,2765,8,1409,B26-P1409-002845,6,4.0,4.0,0.0,40.0,40.0,0.0,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
2846,631,2756,1,794,B26-P0794-002846,6,4.0,4.0,0.0,200.0,200.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2847,631,2757,2,1317,B26-P1317-002847,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2848,631,2758,3,802,B26-P0802-002848,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2849,631,2759,4,127,B26-P0127-002849,6,20.0,20.0,0.0,16.0,16.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2850,631,2761,5,1311,B26-P1311-002850,6,7.0,7.0,0.0,385.0,385.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2851,631,2762,6,1306,B26-P1306-002851,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2852,631,2763,7,368,B26-P0368-002852,6,2.0,2.0,0.0,2.0,2.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2853,631,2764,8,165,B26-P0165-002853,6,20.0,20.0,0.0,200.0,200.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2854,631,2765,9,1409,B26-P1409-002854,6,2.0,2.0,0.0,20.0,20.0,0.0,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
2855,632,2766,1,193,B26-P0193-002855,6,37.0,37.0,0.0,111.0,111.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2856,632,2767,2,312,B26-P0312-002856,6,19.0,19.0,0.0,475.0,475.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2857,632,2768,3,1389,B26-P1389-002857,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2858,632,2769,4,1485,B26-P1485-002858,6,9.0,9.0,0.0,1620.0,1620.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2859,632,2770,5,457,B26-P0457-002859,1,4.0,4.0,0.0,4000.0,4000.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2860,632,2772,6,1445,B26-P1445-002860,6,6.0,6.0,0.0,30.0,30.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2861,633,2766,1,193,B26-P0193-002861,6,23.0,23.0,0.0,69.0,69.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
2862,633,2767,2,312,B26-P0312-002862,6,5.0,5.0,0.0,125.0,125.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
2863,633,2768,3,1389,B26-P1389-002863,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
2864,633,2771,4,481,B26-P0481-002864,6,35.0,35.0,0.0,350.0,350.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
2865,633,2772,5,1445,B26-P1445-002865,6,8.0,8.0,0.0,40.0,40.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
2866,634,2774,1,399,B26-P0399-002866,6,3.0,3.0,0.0,90.0,90.0,0.0,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
2867,634,2775,2,1184,B26-P1184-002867,1,1.0,1.0,0.0,1000.0,1000.0,0.0,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
2868,634,2776,3,343,B26-P0343-002868,6,1.0,1.0,0.0,30.0,30.0,0.0,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
2869,635,2773,1,663,B26-P0663-002869,6,12.0,12.0,0.0,240.0,240.0,0.0,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
2870,635,2774,2,399,B26-P0399-002870,6,2.0,2.0,0.0,60.0,60.0,0.0,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
2871,635,2775,3,1184,B26-P1184-002871,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
2872,635,2776,4,343,B26-P0343-002872,6,23.0,23.0,0.0,690.0,690.0,0.0,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
2873,636,2788,1,512,B26-P0512-002873,6,35.0,35.0,0.0,875.0,875.0,0.0,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
2874,636,2789,2,447,B26-P0447-002874,6,12.0,12.0,0.0,60.0,60.0,0.0,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
2875,636,2790,3,254,B26-P0254-002875,6,2.0,2.0,0.0,420.0,420.0,0.0,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
2876,636,2791,4,742,B26-P0742-002876,6,10.0,10.0,0.0,500.0,500.0,0.0,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
2877,636,2792,5,324,B26-P0324-002877,6,18.0,17.0,1.0,180.0,170.0,10.0,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
2878,637,2803,1,793,B26-P0793-002878,6,4.0,4.0,0.0,120.0,120.0,0.0,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
2879,638,2804,1,1165,B26-P1165-002879,6,4.0,4.0,0.0,4.0,4.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2880,638,2805,2,309,B26-P0309-002880,6,4.0,4.0,0.0,40.0,40.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2881,638,2806,3,103,B26-P0103-002881,6,15.0,15.0,0.0,225.0,225.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2882,638,2807,4,141,B26-P0141-002882,6,3.0,3.0,0.0,165.0,165.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2883,638,2808,5,694,B26-P0694-002883,1,8.0,8.0,0.0,4000.0,4000.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2884,639,2804,1,1165,B26-P1165-002884,6,20.0,20.0,0.0,20.0,20.0,0.0,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
2885,639,2805,2,309,B26-P0309-002885,6,14.0,14.0,0.0,140.0,140.0,0.0,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
2886,639,2806,3,103,B26-P0103-002886,6,9.0,9.0,0.0,135.0,135.0,0.0,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
2887,639,2807,4,141,B26-P0141-002887,6,1.0,1.0,0.0,55.0,55.0,0.0,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
2888,640,2809,1,1216,B26-P1216-002888,6,14.0,14.0,0.0,140.0,140.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2889,640,2810,2,1304,B26-P1304-002889,6,8.0,8.0,0.0,1440.0,1440.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2890,640,2811,3,96,B26-P0096-002890,1,4.0,4.0,0.0,4000.0,4000.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2891,640,2812,4,1159,B26-P1159-002891,6,52.0,52.0,0.0,260.0,260.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2892,640,2813,5,206,B26-P0206-002892,6,26.0,26.0,0.0,78.0,78.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2893,640,2814,6,997,B26-P0997-002893,6,8.0,8.0,0.0,400.0,400.0,0.0,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
2894,641,2815,1,544,B26-P0544-002894,6,4.0,4.0,0.0,720.0,720.0,0.0,,2026-07-13 08:00:00,system,2026-07-13 08:00:00,system
2895,641,2817,2,1213,B26-P1213-002895,6,36.0,36.0,0.0,36.0,36.0,0.0,,2026-07-13 08:00:00,system,2026-07-13 08:00:00,system
2896,641,2818,3,59,B26-P0059-002896,6,9.0,9.0,0.0,7.2,7.2,0.0,,2026-07-13 08:00:00,system,2026-07-13 08:00:00,system
2897,642,2819,1,370,B26-P0370-002897,6,24.0,24.0,0.0,72.0,72.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2898,642,2820,2,185,B26-P0185-002898,6,3.0,3.0,0.0,150.0,150.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2899,642,2821,3,448,B26-P0448-002899,6,2.0,2.0,0.0,20.0,20.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2900,642,2822,4,644,B26-P0644-002900,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2901,642,2824,5,1014,B26-P1014-002901,6,8.0,8.0,0.0,80.0,80.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2902,642,2825,6,1231,B26-P1231-002902,6,6.0,6.0,0.0,60.0,60.0,0.0,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
2903,643,2819,1,370,B26-P0370-002903,6,51.0,51.0,0.0,153.0,153.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2904,643,2820,2,185,B26-P0185-002904,6,6.0,6.0,0.0,300.0,300.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2905,643,2821,3,448,B26-P0448-002905,6,6.0,5.0,1.0,60.0,50.0,10.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2906,643,2822,4,644,B26-P0644-002906,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2907,643,2823,5,312,B26-P0312-002907,6,7.0,7.0,0.0,175.0,175.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2908,643,2824,6,1014,B26-P1014-002908,6,3.0,3.0,0.0,30.0,30.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2909,643,2825,7,1231,B26-P1231-002909,6,11.0,11.0,0.0,110.0,110.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
2910,644,2826,1,762,B26-P0762-002910,6,5.0,4.0,1.0,75.0,60.0,15.0,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
2911,644,2827,2,546,B26-P0546-002911,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
2912,644,2830,3,823,B26-P0823-002912,6,1.0,1.0,0.0,10.0,10.0,0.0,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
2913,645,2826,1,762,B26-P0762-002913,6,2.0,2.0,0.0,30.0,30.0,0.0,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
2914,645,2829,2,238,B26-P0238-002914,6,6.0,6.0,0.0,60.0,60.0,0.0,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
2915,646,2831,1,1068,B26-P1068-002915,6,12.0,12.0,0.0,24.0,24.0,0.0,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
2916,647,2832,1,50,B26-P0050-002916,6,6.0,6.0,0.0,90.0,90.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2917,647,2833,2,1383,B26-P1383-002917,6,1.0,1.0,0.0,20.0,20.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2918,647,2834,3,859,B26-P0859-002918,6,5.0,5.0,0.0,900.0,900.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2919,647,2837,4,88,B26-P0088-002919,6,2.0,2.0,0.0,30.0,30.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2920,647,2838,5,884,B26-P0884-002920,6,16.0,16.0,0.0,480.0,480.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2921,647,2839,6,674,B26-P0674-002921,6,27.0,27.0,0.0,675.0,675.0,0.0,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
2922,648,2833,1,1383,B26-P1383-002922,6,6.0,5.0,1.0,120.0,100.0,20.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2923,648,2834,2,859,B26-P0859-002923,6,5.0,5.0,0.0,900.0,900.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2924,648,2835,3,561,B26-P0561-002924,1,2.0,2.0,0.0,1000.0,1000.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2925,648,2836,4,1297,B26-P1297-002925,6,3.0,3.0,0.0,630.0,630.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2926,648,2837,5,88,B26-P0088-002926,6,10.0,10.0,0.0,150.0,150.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2927,648,2838,6,884,B26-P0884-002927,6,2.0,2.0,0.0,60.0,60.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2928,648,2839,7,674,B26-P0674-002928,6,3.0,3.0,0.0,75.0,75.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
2929,649,2840,1,1145,B26-P1145-002929,6,24.0,24.0,0.0,480.0,480.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
2930,650,2841,1,723,B26-P0723-002930,6,8.0,8.0,0.0,80.0,80.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2931,650,2842,2,356,B26-P0356-002931,6,4.0,4.0,0.0,20.0,20.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2932,650,2843,3,120,B26-P0120-002932,6,4.0,4.0,0.0,100.0,100.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2933,650,2844,4,1097,B26-P1097-002933,6,50.0,50.0,0.0,250.0,250.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2934,650,2845,5,673,B26-P0673-002934,6,11.0,11.0,0.0,220.0,220.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2935,650,2846,6,424,B26-P0424-002935,6,3.0,3.0,0.0,15.0,15.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2936,650,2847,7,257,B26-P0257-002936,6,22.0,22.0,0.0,22.0,22.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2937,650,2848,8,855,B26-P0855-002937,6,13.0,13.0,0.0,325.0,325.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2938,650,2849,9,515,B26-P0515-002938,6,5.0,5.0,0.0,275.0,275.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2939,650,2850,10,330,B26-P0330-002939,6,3.0,3.0,0.0,165.0,165.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2940,650,2852,11,365,B26-P0365-002940,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2941,650,2853,12,738,B26-P0738-002941,6,5.0,5.0,0.0,75.0,75.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2942,650,2854,13,1191,B26-P1191-002942,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2943,650,2855,14,776,B26-P0776-002943,6,3.0,3.0,0.0,45.0,45.0,0.0,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
2944,651,2841,1,723,B26-P0723-002944,6,27.0,27.0,0.0,270.0,270.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2945,651,2842,2,356,B26-P0356-002945,6,3.0,3.0,0.0,15.0,15.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2946,651,2843,3,120,B26-P0120-002946,6,5.0,5.0,0.0,125.0,125.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2947,651,2844,4,1097,B26-P1097-002947,6,40.0,40.0,0.0,200.0,200.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2948,651,2845,5,673,B26-P0673-002948,6,21.0,21.0,0.0,420.0,420.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2949,651,2846,6,424,B26-P0424-002949,6,32.0,32.0,0.0,160.0,160.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2950,651,2847,7,257,B26-P0257-002950,6,29.0,29.0,0.0,29.0,29.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2951,651,2848,8,855,B26-P0855-002951,6,19.0,19.0,0.0,475.0,475.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2952,651,2849,9,515,B26-P0515-002952,6,1.0,1.0,0.0,55.0,55.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2953,651,2850,10,330,B26-P0330-002953,6,3.0,3.0,0.0,165.0,165.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2954,651,2851,11,1123,B26-P1123-002954,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2955,651,2852,12,365,B26-P0365-002955,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2956,651,2853,13,738,B26-P0738-002956,6,30.0,30.0,0.0,450.0,450.0,0.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2957,651,2855,14,776,B26-P0776-002957,6,4.0,3.0,1.0,60.0,45.0,15.0,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
2958,652,2857,1,763,B26-P0763-002958,6,1.0,0.0,1.0,20.0,0.0,20.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2959,652,2858,2,1094,B26-P1094-002959,6,20.0,20.0,0.0,10.0,10.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2960,652,2859,3,129,B26-P0129-002960,6,17.0,17.0,0.0,20.4,20.4,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2961,652,2861,4,1438,B26-P1438-002961,6,3.0,2.0,1.0,165.0,110.0,55.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2962,652,2862,5,884,B26-P0884-002962,6,8.0,8.0,0.0,240.0,240.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2963,652,2863,6,292,B26-P0292-002963,6,4.0,4.0,0.0,60.0,60.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2964,652,2864,7,711,B26-P0711-002964,6,4.0,4.0,0.0,80.0,80.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2965,652,2865,8,202,B26-P0202-002965,1,1.0,1.0,0.0,1000.0,1000.0,0.0,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
2966,653,2866,1,418,B26-P0418-002966,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
2967,654,2867,1,1195,B26-P1195-002967,6,10.0,10.0,0.0,50.0,50.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2968,654,2868,2,1374,B26-P1374-002968,6,10.0,10.0,0.0,1800.0,1800.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2969,654,2869,3,692,B26-P0692-002969,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2970,654,2870,4,1284,B26-P1284-002970,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2971,654,2871,5,699,B26-P0699-002971,6,21.0,21.0,0.0,210.0,210.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2972,654,2872,6,1203,B26-P1203-002972,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2973,654,2873,7,165,B26-P0165-002973,6,30.0,30.0,0.0,300.0,300.0,0.0,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
2974,655,2874,1,1130,B26-P1130-002974,6,20.0,20.0,0.0,200.0,200.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2975,655,2875,2,325,B26-P0325-002975,6,29.0,29.0,0.0,435.0,435.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2976,655,2876,3,11,B26-P0011-002976,6,7.0,7.0,0.0,1260.0,1260.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2977,655,2877,4,512,B26-P0512-002977,6,19.0,19.0,0.0,475.0,475.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2978,655,2878,5,1014,B26-P1014-002978,6,6.0,6.0,0.0,60.0,60.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2979,655,2879,6,847,B26-P0847-002979,1,5.0,5.0,0.0,2500.0,2500.0,0.0,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
2980,656,2874,1,1130,B26-P1130-002980,6,5.0,5.0,0.0,50.0,50.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2981,656,2875,2,325,B26-P0325-002981,6,6.0,6.0,0.0,90.0,90.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2982,656,2876,3,11,B26-P0011-002982,6,5.0,5.0,0.0,900.0,900.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2983,656,2877,4,512,B26-P0512-002983,6,9.0,9.0,0.0,225.0,225.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2984,656,2878,5,1014,B26-P1014-002984,6,2.0,2.0,0.0,20.0,20.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2985,656,2879,6,847,B26-P0847-002985,1,1.0,1.0,0.0,500.0,500.0,0.0,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
2986,657,2880,1,211,B26-P0211-002986,6,3.0,3.0,0.0,75.0,75.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2987,657,2881,2,1398,B26-P1398-002987,6,23.0,23.0,0.0,575.0,575.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2988,657,2882,3,1059,B26-P1059-002988,6,63.0,62.0,1.0,315.0,310.0,5.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2989,657,2883,4,1102,B26-P1102-002989,6,13.0,13.0,0.0,5.2,5.2,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2990,657,2884,5,1097,B26-P1097-002990,6,10.0,10.0,0.0,50.0,50.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2991,657,2885,6,840,B26-P0840-002991,6,3.0,3.0,0.0,75.0,75.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2992,657,2886,7,729,B26-P0729-002992,6,6.0,6.0,0.0,330.0,330.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
2993,658,2880,1,211,B26-P0211-002993,6,15.0,15.0,0.0,375.0,375.0,0.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2994,658,2881,2,1398,B26-P1398-002994,6,4.0,3.0,1.0,100.0,75.0,25.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2995,658,2882,3,1059,B26-P1059-002995,6,18.0,18.0,0.0,90.0,90.0,0.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2996,658,2883,4,1102,B26-P1102-002996,6,9.0,9.0,0.0,3.6,3.6,0.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2997,658,2884,5,1097,B26-P1097-002997,6,1.0,1.0,0.0,5.0,5.0,0.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2998,658,2885,6,840,B26-P0840-002998,6,9.0,9.0,0.0,225.0,225.0,0.0,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
2999,659,2880,1,211,B26-P0211-002999,6,6.0,6.0,0.0,150.0,150.0,0.0,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
3000,659,2881,2,1398,B26-P1398-003000,6,1.0,1.0,0.0,25.0,25.0,0.0,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
3001,659,2882,3,1059,B26-P1059-003001,6,9.0,9.0,0.0,45.0,45.0,0.0,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
